Python File,Issue ID,Number,Function Name,Title,Lines of Code,Cyclomatic Complexity,Number of Calls,TBF,Reliability
C:/Users/DELL/robotframework\atest\testdata\keywords\embedded_arguments_conflicts\library2.py,1549424161,4616,possible_conflict_in_library,Make model.BaseBody accept Generic parameters,17,11,1,2,0.972320507
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\DynamicLibraryWithKeywordTags.py,1549082420,4615,get_keyword_names,"Add forward compatible `start_time`, `end_time` and `elapsed_time` propertys to result objects",7,5,0,3,0.958769408
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\DynamicLibraryWithKeywordTags.py,1548223674,4614,run_keyword,Add the @set_type_hints decorator,7,5,0,92,0.274937823
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\DynamicLibraryWithKeywordTags.py,1538260504,4613,get_keyword_documentation,Add the @set_type_hints decorator,7,5,0,67,0.39049585
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\LibraryWithKeywordTags.py,1538085659,4612,library_keyword_tags_with_attribute,Auto adapt column width in log.html,19,5,0,68,0.385053562
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\LibraryWithKeywordTags.py,1538043567,4611,library_keyword_tags_with_decorator,Failed keywords inside skipped tests are not expanded,19,5,1,23,0.724116798
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\LibraryWithKeywordTags.py,1538033600,4610,library_keyword_tags_with_documentation,Add type information to `TestSuite` structure,19,5,0,23,0.724116798
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\LibraryWithKeywordTags.py,1537867232,4609,library_keyword_tags_with_documentation_and_attribute,"If multiple keywords match, resolve conflict first using search order",19,5,1,119,0.188218368
C:/Users/DELL/robotframework\atest\testdata\keywords\keyword_tags\LibraryWithKeywordTags.py,1536819648,4608,invalid_library_keyword_tags,"If multiple keywords match, resolve conflict first using search order",19,5,1,21,0.744730563
C:/Users/DELL/robotframework\atest\testdata\keywords\library\with\dots\__init__.py,1534872616,4607,keyword,"If multiple keywords match, resolve conflict first using search order",5,3,2,44,0.539271911
C:/Users/DELL/robotframework\atest\testdata\keywords\library\with\dots\in\name\__init__.py,1534587521,4606,get_keyword_names,"If multiple keywords match, resolve conflict first using search order",10,4,0,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\library\with\dots\in\name\__init__.py,1533967110,4605,run_keyword,"If multiple keywords match, resolve conflict first using search order",10,4,1,2,0.972320507
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\DynamicWithKwargs.py,1533899319,4604,__init__,"If multiple keywords match, resolve conflict first using search order",11,4,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\DynamicWithKwargs.py,1533429675,4603,run_keyword,External parser API for custom parsers,11,4,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\DynamicWithoutKwargs.py,1533345772,4602,__init__,External parser API for custom parsers,20,7,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\DynamicWithoutKwargs.py,1533229534,4601,get_keyword_names,Add type information to `TestSuite` structure,20,7,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\DynamicWithoutKwargs.py,1533224076,4600,run_keyword,Support serializing executable suite into JSON,20,7,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\DynamicWithoutKwargs.py,1533219794,4599,_pretty,Add type information to `TestSuite` structure,20,7,1,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\DynamicWithoutKwargs.py,1533207047,4598,get_keyword_arguments,Support serializing executable suite into JSON,20,7,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\helper.py,1532671538,4597,get_result_or_error,Add type information to `TestSuite` structure,15,7,1,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\helper.py,1532376638,4596,pretty,Add type hints for model.body,15,7,2,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\helper.py,1531674108,4594,to_str,Add type information to `TestSuite` structure,15,7,2,31,0.647211767
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\KwargsLibrary.py,1530767779,4593,one_named,Bump actions/setup-python from 4.5.0 to 4.6.0,11,7,0,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\KwargsLibrary.py,1530766569,4592,two_named,Bump actions/setup-python from 4.5.0 to 4.6.0,11,7,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\KwargsLibrary.py,1527560130,4591,four_named,Add type information to `TestSuite` structure,11,7,0,5,0.932231157
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\KwargsLibrary.py,1525279976,4589,mandatory_and_named,Add type hints for model.body,11,7,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\KwargsLibrary.py,1522789831,4587,mandatory_named_and_varargs,Add type hints for model.body,11,7,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\python_library.py,1522466439,4586,lib_mandatory_named_varargs_and_kwargs,External parser API for custom parsers,13,6,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\python_library.py,1517787345,4584,lib_kwargs,Failed keywords inside skipped tests are not expanded,13,6,1,40,0.570412336
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\python_library.py,1517669808,4583,lib_mandatory_named_and_kwargs,,13,6,1,90,0.282764604
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\python_library.py,1516922687,4582,lib_mandatory_named_and_varargs,,13,6,1,12,0.844999929
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\python_library.py,1515220124,4580,lib_mandatory_and_named,,13,6,1,14,0.82161076
C:/Users/DELL/robotframework\atest\testdata\keywords\named_args\python_library.py,1511446275,4578,lib_mandatory_and_named_2,,13,6,1,19,0.765931149
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\DynamicKwOnlyArgs.py,1510151780,4576,__init__,,27,10,0,93,0.271106052
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\DynamicKwOnlyArgs.py,1510150000,4575,get_keyword_names,,27,10,1,93,0.271106052
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\DynamicKwOnlyArgs.py,1508849293,4573,get_keyword_arguments,,27,10,0,7,0.906427471
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\DynamicKwOnlyArgs.py,1506160045,4571,run_keyword,,27,10,1,79,0.329968965
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\DynamicKwOnlyArgsWithoutKwargs.py,1503245397,4570,get_keyword_names,,7,5,0,163,0.101500879
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\DynamicKwOnlyArgsWithoutKwargs.py,1503234611,4569,get_keyword_arguments,,7,5,0,57,0.44933391
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\DynamicKwOnlyArgsWithoutKwargs.py,1503225009,4568,run_keyword,,7,5,1,81,0.320835592
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1503218509,4567,kw_only_arg,,19,9,0,50,0.495719652
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1502436140,4566,many_kw_only_args,,19,9,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1496731175,4563,kw_only_arg_with_default,,19,9,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1490499503,4562,mandatory_after_defaults,,19,9,0,123,0.177942994
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1490067495,4561,kw_only_arg_with_annotation,,19,9,0,106,0.225891874
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1485924253,4559,kw_only_arg_with_annotation_and_default,,19,9,0,2,0.972320507
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1483671734,4558,kw_only_arg_with_varargs,,19,9,0,2,0.972320507
C:/Users/DELL/robotframework\atest\testdata\keywords\named_only_args\KwOnlyArgs.py,1481424959,4557,all_arg_types,,19,9,2,13,0.83322328
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1478483506,4556,user_selects_from_webshop,,99,29,2,85,0.303320268
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1476117309,4554,this,,99,29,2,5,0.932231157
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1472388860,4552,my_embedded,,99,29,2,38,0.586650525
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1472388855,4551,gets_from_the,,99,29,2,38,0.586650525
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1467070969,4549,mult_match1,,99,29,2,11,0.856943028
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1464532362,4547,mult_match2,,99,29,2,74,0.353956165
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1464178432,4546,mult_match3,,99,29,2,179,0.081085905
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1461586179,4543,i_execute,,99,29,2,53,0.475280837
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1458800129,4542,i_execute_with,,99,29,2,108,0.219639301
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1458793969,4541,result_of_is,,99,29,4,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1458215879,4540,i_want_as_variables,,99,29,2,3,0.958769408
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1454698491,4538,today_is,,99,29,2,112,0.20764857
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1449468136,4536,today_is_and_tomorrow_is,,99,29,2,118,0.190878618
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1446862518,4535,literal_opening_curly_brace,,99,29,2,3,0.958769408
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1446862229,4534,literal_closing_curly_brace,,99,29,2,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1446405122,4533,literal_curly_braces,,99,29,2,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1445372296,4532,custom_regexp_with_escape_chars,,99,29,2,119,0.188218368
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1443126890,4531,custom_regexp_with_escapes_1,,99,29,2,2,0.972320507
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1439523910,4530,custom_regexp_with_escapes_2,,99,29,2,4,0.945407168
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1436631413,4529,custom_regexp_with_escapes_3,,99,29,2,3,0.958769408
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1434974868,4528,grouping,,99,29,1,64,0.4072886
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1434897950,4527,too_few_args_here,,99,29,1,17,0.787735261
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1433042588,4526,optional_args_are_okay,,99,29,1,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1429929274,4525,varargs_are_okay,,99,29,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1429888764,4524,same_name_1,,99,29,2,300,0.014839416
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1428745818,4523,same_name_2,,99,29,2,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1427128043,4522,same_name_3,,99,29,2,82,0.316364149
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1427104832,4521,totally_same_1,,99,29,2,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_1.py,1427066989,4520,totally_same_2,,99,29,2,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\embedded_args_in_lk_2.py,1427059550,4519,mult_match3,,5,1,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1426832199,4518,keyword_only_in_library_1,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1425264561,4517,keyword_in_both_libraries,,53,22,1,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1424167138,4516,keyword_in_all_resources_and_libraries,,53,22,1,1,0.986063135
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1416952503,4515,keyword_everywhere,,53,22,1,7,0.906427471
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1415948439,4513,keyword_in_tc_file_overrides_others,,53,22,1,6,0.919238777
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1412098945,4512,keyword_in_resource_overrides_libraries,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1411664576,4511,comment,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1411597891,4510,copy_directory,,53,22,1,115,0.199087097
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1411470229,4509,no_operation,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1407614279,4508,method,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1406357293,4507,name_set_in_method_signature,,53,22,2,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1404080929,4506,non_ascii_would_not_work_here,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1403967590,4505,no_custom_name_given_1,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1403967551,4504,no_custom_name_given_2,,53,22,0,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1403441276,4503,add_copies_to_cart,,53,22,1,99,0.249211196
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1403055111,4502,_i_start_with_an_underscore_and_i_am_ok,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1401918600,4501,_,,53,22,2,338,0.008705551
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1401917337,4500,__,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1401188399,4499,should_not_be_accessed,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary1.py,1400182750,4498,_should_not_be_accessed,,53,22,1,0,1
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary2.py,1399364034,4497,keyword_only_in_library_2,,22,11,1,5,0.932231157
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary2.py,1397210284,4496,keyword_in_both_libraries,,22,11,1,6,0.919238777
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary2.py,1395709127,4495,keyword_in_all_resources_and_libraries,,22,11,1,319,0.011365971
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary2.py,1395481642,4494,keyword_everywhere,,22,11,1,7,0.906427471
C:/Users/DELL/robotframework\atest\testdata\keywords\resources\MyLibrary2.py,1395446781,4493,keyword_in_tc_file_overrides_others,,22,11,1,0,1
